height,weight,label
149,36,thin
193,60,thin
175,77,fat
129,64,fat
137,88,fat
195,76,normal
176,72,normal
135,72,fat
195,45,thin
152,47,normal
125,67,fat
187,81,normal
173,71,normal
149,88,fat
148,97,fat
148,71,fat
127,71,fat
195,87,normal
158,91,fat
150,75,fat
197,54,thin
144,93,fat
122,55,fat
155,54,normal
173,47,thin
172,100,fat
198,84,normal
142,62,fat
154,75,fat
149,68,fat
164,50,normal
186,68,normal
128,80,fat
193,87,normal
142,47,normal
162,52,normal
157,57,normal
151,41,thin
189,92,fat
125,69,fat
127,75,fat
171,57,normal
185,49,thin
180,83,fat
171,38,thin
138,58,fat
149,82,fat
190,87,normal
191,44,thin
160,86,fat
144,86,fat
144,97,fat
172,40,thin
153,100,fat
179,93,fat
174,52,thin
191,77,normal
140,59,fat
168,60,normal
140,71,fat
192,56,thin
129,87,fat
194,52,thin
150,74,fat
176,62,normal
157,76,fat
154,39,thin
157,87,fat
195,38,thin
169,43,thin
138,72,fat
141,98,fat
156,73,fat
125,41,fat
132,82,fat
150,50,normal
188,48,thin
159,57,normal
123,56,fat
166,66,normal
148,97,fat
193,63,thin
140,88,fat
184,86,fat
164,61,normal
137,82,fat
162,49,normal
131,70,fat
169,89,fat
127,58,fat
128,92,fat
197,72,normal
162,54,normal
128,56,fat
154,89,fat
159,66,fat
152,99,fat
141,98,fat
121,65,fat
171,38,thin
184,79,normal
132,100,fat
161,51,normal
142,37,thin
181,99,fat
173,37,thin
163,59,normal
163,83,fat
190,57,thin
181,62,normal
158,53,normal
189,58,thin
158,47,normal
176,54,thin
187,58,thin
169,75,fat
148,98,fat
175,48,thin
171,75,fat
158,81,fat
157,40,thin
181,44,thin
194,93,normal
200,100,fat
133,60,fat
129,71,fat
184,65,normal
192,69,normal
197,48,thin
174,51,thin
138,78,fat
178,83,fat
153,55,normal
182,71,normal
187,46,thin
151,61,fat
135,74,fat
145,78,fat
198,79,normal
169,57,normal
171,39,thin
199,41,thin
159,47,normal
120,89,fat
165,91,fat
124,56,fat
168,70,normal
160,67,fat
167,83,fat
132,80,fat
127,83,fat
143,90,fat
159,70,fat
167,40,thin
160,88,fat
198,65,thin
199,42,thin
164,58,normal
155,73,fat
178,45,thin
196,99,fat
137,53,fat
144,86,fat
139,79,fat
153,89,fat
156,68,fat
185,93,fat
135,66,fat
172,36,thin
194,95,fat
184,68,normal
120,76,fat
127,77,fat
150,53,normal
130,66,fat
125,36,normal
162,42,thin
194,66,thin
144,66,fat
199,71,thin
156,54,normal
132,83,fat
157,59,normal
148,78,fat
151,48,normal
150,92,fat
177,49,thin
128,39,normal
151,86,fat
148,63,fat
123,91,fat
166,66,normal
120,37,fat
185,53,thin
156,67,fat
186,48,thin
135,85,fat
137,66,fat
182,48,thin
143,81,fat
193,72,normal
180,85,fat
150,48,normal
154,59,normal
155,40,thin
193,57,thin
159,40,thin
197,52,thin
134,48,fat
195,44,thin
187,36,thin
153,58,normal
132,47,fat
146,63,fat
124,42,fat
124,66,fat
122,89,fat
177,51,thin
177,38,thin
150,73,fat
194,45,thin
124,45,fat
141,95,fat
171,71,normal
157,53,normal
137,40,normal
188,74,normal
123,77,fat
200,66,thin
121,57,fat
155,99,fat
194,48,thin
162,98,fat
181,57,thin
131,50,fat
155,81,fat
132,36,normal
154,71,fat
179,48,thin
146,71,fat
165,52,normal
122,85,fat
181,92,fat
171,50,thin
190,65,thin
189,65,thin
197,96,normal
168,81,fat
125,83,fat
129,79,fat
125,40,fat
197,47,thin
147,93,fat
152,73,fat
121,48,fat
179,50,thin
180,92,fat
155,91,fat
161,85,fat
152,74,fat
157,92,fat
154,93,fat
130,36,normal
186,75,normal
120,77,fat
167,89,fat
196,37,thin
145,52,normal
153,53,normal
147,88,fat
141,60,fat
171,69,normal
197,47,thin
161,36,thin
169,43,thin
188,68,normal
174,45,thin
199,68,thin
127,50,fat
153,80,fat
160,55,normal
158,44,thin
143,94,fat
199,60,thin
198,85,normal
177,89,fat
162,67,fat
164,62,normal
184,49,thin
163,97,fat
176,42,thin
199,84,normal
190,86,normal
146,94,fat
151,94,fat
191,42,thin
167,46,thin
141,48,normal
167,91,fat
126,44,fat
129,78,fat
151,80,fat
177,92,fat
146,41,normal
179,100,fat
151,69,fat
169,93,fat
128,38,normal
167,45,thin
139,35,thin
146,73,fat
193,49,thin
127,35,normal
182,54,thin
200,53,thin
140,59,fat
153,92,fat
171,86,fat
164,53,normal
138,39,normal
155,65,fat
184,87,fat
141,83,fat
181,65,normal
150,65,fat
142,43,normal
142,69,fat
195,99,fat
128,71,fat
187,45,thin
136,92,fat
138,83,fat
127,52,fat
185,86,fat
161,49,normal
159,58,normal
147,64,fat
166,54,normal
182,96,fat
164,62,normal
139,79,fat
156,62,fat
166,99,fat
189,54,thin
198,52,thin
128,84,fat
150,87,fat
187,91,fat
163,36,thin
180,97,fat
140,59,fat
189,84,normal
200,41,thin
152,80,fat
157,37,thin
132,61,fat
123,63,fat
196,55,thin
152,50,normal
132,59,fat
180,92,fat
126,35,normal
178,92,fat
135,78,fat
168,40,thin
146,58,fat
192,61,thin
195,89,normal
129,35,normal
166,37,thin
167,70,fat
176,63,normal
176,78,fat
171,84,fat
133,35,normal
179,90,fat
185,66,normal
139,94,fat
140,48,normal
130,66,fat
173,61,normal
178,67,normal
120,46,fat
194,55,thin
189,68,normal
149,46,normal
196,52,thin
185,42,thin
192,63,thin
150,53,normal
168,45,thin
190,36,thin
197,39,thin
131,83,fat
164,87,fat
132,93,fat
149,92,fat
128,86,fat
138,35,thin
170,76,fat
134,78,fat
196,46,thin
196,76,normal
135,80,fat
164,97,fat
193,43,thin
161,74,fat
185,36,thin
191,46,thin
123,97,fat
198,56,thin
196,78,normal
146,39,thin
125,67,fat
151,96,fat
126,77,fat
137,99,fat
149,77,fat
169,71,normal
135,71,fat
198,56,thin
176,83,fat
171,90,fat
195,58,thin
167,53,normal
183,63,normal
179,89,fat
195,37,thin
199,93,normal
135,94,fat
194,83,normal
142,90,fat
170,80,fat
182,80,normal
153,87,fat
182,77,normal
126,68,fat
152,99,fat
188,54,thin
169,79,fat
151,91,fat
166,42,thin
180,45,thin
168,44,thin
151,39,thin
176,52,thin
186,42,thin
122,41,fat
199,77,normal
140,77,fat
141,68,fat
132,54,fat
128,92,fat
162,38,thin
136,50,fat
152,90,fat
133,50,fat
124,47,fat
127,38,normal
137,54,fat
133,63,fat
177,90,fat
121,70,fat
154,70,fat
199,42,thin
142,79,fat
154,66,fat
140,85,fat
151,45,normal
121,73,fat
170,36,thin
191,52,thin
148,51,normal
166,86,fat
128,100,fat
195,51,thin
192,81,normal
121,71,fat
194,90,normal
197,76,normal
162,93,fat
164,40,thin
162,55,normal
134,83,fat
189,37,thin
186,85,normal
128,37,normal
178,40,thin
184,41,thin
138,65,fat
156,35,thin
187,79,normal
199,100,fat
163,90,fat
171,95,fat
193,91,normal
166,35,thin
194,79,normal
170,40,thin
174,62,normal
198,59,thin
140,59,fat
168,51,thin
141,63,fat
127,48,fat
167,65,normal
189,98,fat
129,52,fat
130,80,fat
192,71,normal
130,63,fat
166,76,fat
197,41,thin
163,79,fat
162,36,thin
150,95,fat
126,77,fat
137,49,fat
126,95,fat
190,69,normal
185,57,thin
180,77,normal
179,77,normal
182,64,normal
142,95,fat
168,88,fat
198,67,thin
123,95,fat
153,63,fat
198,59,thin
167,60,normal
154,50,normal
150,57,fat
165,77,fat
164,96,fat
183,39,thin
143,83,fat
153,67,fat
148,76,fat
148,77,fat
126,78,fat
193,38,thin
197,35,thin
185,49,thin
172,37,thin
127,79,fat
144,36,thin
146,62,fat
143,54,fat
174,94,fat
130,53,fat
195,61,thin
152,90,fat
128,96,fat
149,95,fat
198,87,normal
198,100,fat
136,90,fat
197,93,normal
122,71,fat
151,42,thin
173,47,thin
142,71,fat
129,48,fat
166,98,fat
189,88,normal
153,77,fat
128,60,fat
174,96,fat
182,39,thin
139,83,fat
182,78,normal
123,76,fat
200,59,thin
162,37,thin
180,61,normal
140,45,normal
178,57,thin
199,43,thin
184,36,thin
146,93,fat
148,77,fat
181,93,fat
191,64,thin
162,92,fat
160,77,fat
176,71,normal
129,94,fat
148,71,fat
121,43,fat
127,61,fat
140,61,fat
164,70,fat
122,38,fat
152,68,fat
175,63,normal
194,60,thin
131,36,normal
197,64,thin
120,75,fat
197,94,normal
167,69,normal
125,51,fat
169,80,fat
155,82,fat
175,66,normal
125,53,fat
177,75,normal
138,46,normal
198,49,thin
191,39,thin
128,76,fat
191,41,thin
128,91,fat
200,39,thin
172,57,normal
148,43,normal
132,82,fat
138,41,normal
130,43,fat
129,69,fat
196,72,normal
140,50,fat
121,81,fat
159,82,fat
158,60,normal
163,47,thin
129,71,fat
126,40,fat
169,41,thin
153,65,fat
168,46,thin
195,98,fat
149,88,fat
178,95,fat
164,53,normal
133,73,fat
143,97,fat
166,76,fat
184,50,thin
147,47,normal
149,87,fat
199,46,thin
159,89,fat
199,90,normal
141,48,normal
148,37,thin
196,51,thin
169,66,normal
130,81,fat
166,83,fat
182,47,thin
163,85,fat
155,41,thin
164,89,fat
189,60,thin
128,51,fat
177,67,normal
153,57,normal
133,73,fat
161,99,fat
165,77,fat
166,85,fat
142,35,thin
144,83,fat
192,56,thin
121,93,fat
193,95,fat
171,90,fat
178,43,thin
140,56,fat
170,60,normal
145,84,fat
158,39,thin
128,45,fat
133,74,fat
188,90,fat
123,44,fat
147,52,normal
168,61,normal
195,53,thin
172,82,fat
190,37,thin
189,96,fat
130,76,fat
173,91,fat
143,86,fat
172,76,fat
162,87,fat
181,94,fat
166,59,normal
147,55,fat
188,51,thin
168,37,thin
199,91,normal
147,74,fat
195,96,fat
143,94,fat
120,91,fat
152,88,fat
178,63,normal
194,66,thin
166,71,fat
162,87,fat
168,47,thin
191,62,thin
131,95,fat
152,74,fat
182,54,thin
130,60,fat
166,60,normal
141,48,normal
127,75,fat
143,56,fat
120,87,fat
149,96,fat
172,66,normal
140,45,normal
158,42,thin
175,44,thin
159,67,fat
130,46,fat
155,76,fat
125,38,normal
182,38,thin
177,59,normal
132,62,fat
123,84,fat
137,74,fat
196,83,normal
181,73,normal
139,36,normal
190,84,normal
147,64,fat
133,98,fat
124,83,fat
160,41,thin
155,48,normal
168,35,thin
144,66,fat
131,54,fat
195,46,thin
156,55,normal
195,80,normal
144,74,fat
151,66,fat
132,73,fat
159,56,normal
198,75,normal
142,78,fat
145,65,fat
155,78,fat
159,95,fat
200,70,thin
171,78,fat
177,41,thin
133,64,fat
195,96,fat
180,62,normal
197,80,normal
183,50,thin
132,91,fat
129,88,fat
162,35,thin
170,87,fat
130,50,fat
148,87,fat
126,69,fat
129,60,fat
166,72,fat
130,80,fat
133,53,fat
131,65,fat
173,62,normal
177,96,fat
171,82,fat
134,83,fat
164,81,fat
145,44,normal
181,59,thin
123,49,fat
172,91,fat
171,49,thin
198,100,fat
145,76,fat
158,64,fat
152,67,fat
188,98,fat
141,64,fat
134,65,fat
180,45,thin
139,50,fat
123,71,fat
124,56,fat
134,54,fat
176,38,thin
183,91,fat
195,48,thin
138,55,fat
170,52,thin
183,50,thin
148,96,fat
163,41,thin
176,65,normal
177,58,normal
155,72,fat
145,70,fat
191,72,normal
164,43,thin
131,87,fat
120,81,fat
139,58,fat
166,63,normal
147,73,fat
155,43,thin
134,88,fat
200,82,normal
194,49,thin
172,76,fat
143,59,fat
192,49,thin
175,59,normal
146,91,fat
180,88,fat
187,62,thin
197,76,normal
130,95,fat
160,71,fat
186,66,normal
169,73,fat
157,47,normal
126,36,normal
135,58,fat
175,54,thin
177,52,thin
200,37,thin
181,88,fat
147,71,fat
120,64,fat
147,98,fat
122,96,fat
123,91,fat
166,98,fat
120,42,fat
160,46,thin
188,99,fat
161,58,normal
142,40,normal
198,80,normal
191,35,thin
129,74,fat
156,84,fat
138,80,fat
191,94,fat
187,73,normal
131,99,fat
143,61,fat
177,83,fat
172,93,fat
136,42,normal
176,54,thin
123,53,fat
161,67,fat
179,67,normal
194,83,normal
151,38,thin
140,63,fat
182,48,thin
167,75,fat
157,46,normal
126,58,fat
189,90,fat
176,97,fat
187,41,thin
191,100,fat
195,72,normal
151,86,fat
165,68,normal
138,74,fat
130,94,fat
159,98,fat
152,50,normal
137,84,fat
124,41,fat
158,93,fat
198,83,normal
167,53,normal
150,54,normal
133,46,fat
144,92,fat
120,99,fat
155,48,normal
145,64,fat
130,99,fat
169,92,fat
143,73,fat
200,92,normal
184,47,thin
178,90,fat
160,89,fat
174,95,fat
130,51,fat
154,99,fat
132,35,normal
124,38,normal
164,73,fat
197,82,normal
142,86,fat
133,56,fat
172,37,thin
139,44,normal
157,94,fat
172,69,normal
120,52,fat
125,99,fat
124,48,fat
148,47,normal
146,98,fat
167,82,fat
155,95,fat
164,50,normal
196,89,normal
143,62,fat
178,56,thin
149,66,fat
122,71,fat
122,76,fat
145,42,normal
167,58,normal
188,58,thin
128,58,fat
191,62,thin
155,99,fat
139,98,fat
135,95,fat
136,76,fat
148,98,fat
195,80,normal
128,79,fat
157,53,normal
127,40,normal
167,45,thin
169,38,thin
189,44,thin
129,52,fat
174,50,thin
163,88,fat
194,95,fat
199,95,normal
187,99,fat
171,54,thin
166,40,thin
191,70,normal
197,96,normal
161,92,fat
185,41,thin
128,39,normal
140,53,fat
126,94,fat
126,75,fat
175,67,normal
145,65,fat
133,92,fat
163,86,fat
137,42,normal
124,50,fat
162,37,thin
121,58,fat
181,85,fat
164,45,thin
176,46,thin
185,99,fat
167,71,fat
130,36,normal
163,91,fat
160,53,normal
158,57,normal
129,100,fat
134,40,normal
174,93,fat
185,57,thin
161,60,normal
198,64,thin
126,43,fat
152,90,fat
147,86,fat
182,53,thin
199,70,thin
159,75,fat
192,98,fat
127,66,fat
171,35,thin
134,84,fat
166,87,fat
176,59,normal
164,91,fat
141,85,fat
144,88,fat
170,41,thin
134,82,fat
152,97,fat
176,46,thin
182,64,normal
190,52,thin
157,66,fat
192,38,thin
135,80,fat
194,88,normal
128,92,fat
143,98,fat
191,67,thin
197,51,thin
135,75,fat
166,60,normal
128,59,fat
186,53,thin
200,96,normal
136,78,fat
123,52,fat
151,87,fat
147,88,fat
121,96,fat
137,71,fat
181,62,normal
166,85,fat
188,72,normal
157,53,normal
191,73,normal
162,56,normal
195,56,thin
188,79,normal
120,83,fat
150,82,fat
144,43,normal
198,49,thin
143,79,fat
146,62,fat
173,90,fat
190,99,fat
168,48,thin
127,65,fat
199,92,normal
175,57,normal
131,90,fat
200,71,thin
150,44,normal
127,63,fat
160,56,normal
121,84,fat
181,85,fat
197,72,normal
135,90,fat
193,65,thin
169,74,fat
150,42,normal
193,52,thin
165,55,normal
150,39,thin
194,53,thin
150,79,fat
177,37,thin
196,95,normal
162,39,thin
135,93,fat
185,81,normal
156,74,fat
183,100,fat
148,54,normal
147,70,fat
151,72,fat
124,43,fat
128,86,fat
144,94,fat
160,45,thin
163,54,normal
145,96,fat
122,52,fat
145,65,fat
164,94,fat
142,50,normal
127,59,fat
184,91,fat
191,57,thin
174,45,thin
159,76,fat
162,69,fat
166,69,fat
161,43,thin
130,70,fat
187,41,thin
130,68,fat
189,66,thin
188,60,thin
200,100,fat
173,72,normal
187,56,thin
121,45,fat
200,78,normal
152,96,fat
193,60,thin
186,78,normal
144,38,thin
133,70,fat
178,38,thin
193,50,thin
125,73,fat
139,36,normal
130,62,fat
138,57,fat
141,52,fat
133,95,fat
186,45,thin
189,44,thin
124,67,fat
185,98,fat
145,100,fat
132,61,fat
192,84,normal
143,52,fat
171,37,thin
174,46,thin
182,46,thin
144,83,fat
120,39,fat
185,50,thin
195,63,thin
161,99,fat
134,58,fat
161,78,fat
192,65,thin
195,90,normal
141,58,fat
120,55,fat
147,81,fat
137,85,fat
148,42,normal
187,83,normal
140,71,fat
130,47,fat
184,35,thin
146,43,normal
138,48,fat
134,55,fat
176,35,thin
147,68,fat
144,86,fat
162,65,normal
151,70,fat
198,85,normal
161,36,thin
137,42,normal
137,87,fat
169,81,fat
180,62,normal
152,89,fat
182,84,fat
124,78,fat
154,90,fat
163,45,thin
198,69,thin
128,50,fat
199,38,thin
135,92,fat
195,47,thin
124,52,fat
183,83,normal
142,51,fat
160,44,thin
154,83,fat
125,86,fat
170,77,fat
148,54,normal
182,91,fat
134,64,fat
146,37,thin
152,82,fat
149,56,fat
136,84,fat
148,75,fat
144,75,fat
138,88,fat
195,97,fat
143,87,fat
150,44,normal
138,51,fat
151,94,fat
175,44,thin
186,74,normal
154,53,normal
162,54,normal
144,54,fat
184,70,normal
152,86,fat
136,80,fat
193,44,thin
167,75,fat
128,100,fat
140,100,fat
189,62,thin
162,53,normal
160,83,fat
168,49,thin
155,50,normal
120,97,fat
147,95,fat
199,90,normal
137,50,fat
140,59,fat
168,56,normal
162,99,fat
181,38,thin
162,37,thin
127,90,fat
121,82,fat
164,37,thin
142,70,fat
167,72,fat
193,56,thin
138,91,fat
120,44,fat
161,67,fat
186,94,fat
146,91,fat
167,59,normal
